根据《民用航空安全检查规则》第三十一条用身份证买票持护照过检，原则上不予放行，可请旅客前往机场派出所开具临时乘机证明。用护照买票持身份证过检，旅客可以提供护照复印件或护照照片，与旅客的身份证一起进行比对核实后放行。
7、港澳台及外籍旅客如护照丢失要乘坐飞机不能在办证处办理证件：港澳台旅客证件丢失，可以到昆明市出入境管理局办理一次性的证件用于乘机。外籍旅客护照丢失，必须补办护照以后才可以乘机。,①　遗失物品的旅客本人领取的，失物招领中心工作人员在向认领本人交还遗失物品时，应该对认领人的有效身份证明（如身份证、驾驶证、护照、军官证、士兵证等）并留存复印件作为备案凭据。,②　认领人委托第三方代为领取遗失物品的，代领人应向遗失物品招领处工作人员提供遗失物品的失主本人的委托书原件或传真件、失主本人的身份证、护照等有效证件（或复印件）以及代领人的身份证、护照等有效证件原件并留下复印件作为认领依据。同时，代领人应提供遗失物品失主本人电话，工作人员通过录音电话与遗失物品领取人的姓名、遗失物品的名称、数量、特征、颜色、遗失日期、遗失地点等相关信息。工作人员确认完毕后，代领人在《遗失物品登记表》签字后，领取遗失物品。
在飞机上申请轮椅：如果旅客在飞机上，需要下机临时使用轮椅，可直接向乘务员申请轮椅，由乘务往地面申请轮椅、无人陪伴等特殊旅客需要提前在购买机票的航空公司申请办理相关乘机手续，按要求再到航站楼F3层D区问讯台复印单据交至D区10号值机柜台,7、轮椅旅客 旅客有行走障碍，可在购票时向航空公司申请轮椅服务，至少在航班起飞前3-5工作日向航空公司提出申请，到达机场后直接到航空公司柜台办理。可以当天到各航空公司柜台处提出申请；当天申请的旅客不保证一定有轮椅可以提供。领取后，有工作人员送旅客至登机口。机场申请轮椅服务，可以到D去问询台申请（具体以现场申请为准） 普通轮椅：普通轮椅只能办理托运，不能随身携带，去机场超规格柜台去办理托运手续，要用纸箱打包好。 电动轮椅携带须跟航空公司确认，电池要符合航空公司标准才能托运，具体以航空公司为准。 领取轮椅的柜台位置：8L-C10、3U-C20、MU/FM/KN-F10、其他-E10 领取后，有工作人员送旅客至登机口，凡是由工作人员推轮椅护送的均由西02安检通道通过。 现场申请轮椅：D区轮椅需要到现场申请，在有“爱心帮扶”工作人员情况下可以帮忙推轮椅，一般是需要旅客自行使用，仅限于隔离区外的地方使用。,10、押解犯人或犯罪嫌疑人  押解犯人或犯罪嫌疑人运输，必须事先跟航空公司咨询办理定座和购票手续。各地公安机关在执行押解犯罪嫌疑人任务过程中，应当严格遵守民航发[2012]26号：关于印发《押解犯罪嫌疑人乘坐民航班机程序规定》的通知。
4、无成人陪伴儿童乘机 年龄在5周岁至12周岁的儿童需要单独乘机时，应在购票前向航空公司申请无成人陪伴儿童服务。航空公司对每个航班上无人陪伴儿童数量明确限制，为了保证旅行顺利，请务必提前3-7工作日向航空公司提出申请，具体办理事宜请咨询各航空公司。（建议旅客具体咨询航空公司以航空公司为准）,国内自助值机区域。应急柜台：距离航班计划起飞时间1小时至航班计划起飞前45分钟之外的旅客可在应急柜台办理值机或补托运行李。D01-D07 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D08-D09 柜台，调整为爱心/应急柜台。为老人、小孩、着急旅客及因设备原因无法完成网络或自助值机的旅客办理乘机手续；D10 柜台，调整为应急柜台，负责处理晚到旅客并执行应急柜台的相应工作职责；D11-D19 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D20 柜台，调整为值班主任/后补柜台。执行值机主任柜台的相应工作职责；E01-E03 柜台，柜台资源不变。保留为 VIP 及两舱旅客柜台；E04-E08 柜台，调整为团队补托运行李柜台。为完成网上值机或完成自助值机的团队旅客进行行李补托运手续。其中，E04-E05 柜台将根据春秋航空航班时刻进行调整，做为春秋航空值机手续办理柜台；E09 柜台，调整为大巴专用柜台。负责为大巴旅客办理值机手续；E10 柜台，柜台资源不变。仍做为特殊旅客及军人依法优先办理柜台。旅客无法完成自助值机，指引旅客至旅客D08-D10 柜台进行处理。,对于因身份，行为，年龄和身体状况等原因，在旅途中需特殊礼遇或照料并合符一定运输条件的旅客，如重要旅客，轮椅旅客，担架旅客，无成人陪伴儿童，老人，盲人，聋人，孕妇等特殊旅客，我们建议乘机前提前咨询航空公司售票处。
超规格行李最大不能超过100*100*200厘米，通常超规行李在免费行李额内的无需交费（20KG），（但建议旅客咨询各航空公司，以航空公司公布的标准为准）,"每位旅客的免费托运行李额：持成人或儿童票的头等舱旅客为40公斤；公务舱旅客为30公斤；经济舱为20公斤；持婴儿票的旅客，无免费行李额。（比如春秋、联合航空,西部、祥鹏、天津等属于差异化服务，民航总局标准他们不会严格执行）如旅客要行李合并计算（具体以航空公司为准）         天津航空：空旅客差异化服务，根据购票金额将享受不同额度的免费托运行，经济舱没有免费餐食。建议旅客跟航空公司咨询 首都航空：免费行李额度跟餐食是根据折扣来定的，过低的折扣是没有餐食 免费托运行李的。具体以航空公司为准。 福州航空：经济舱没有免费餐食，托运行李额度根据折扣来定，折扣低的情况下是没有免费托运行李。具体以航空公司为准（随身行李5公斤） 江西航空：行李额度根据机票折扣来决定，折扣过低没有免费托运行李，行李要收费的。预付费行李要提前去航空公司官网购买","你在托运行李中超过客票所规定的免费行李额，须交纳逾重行李费，国内航班逾重行李费率以每公斤按经济舱全票价的1.5%计算，国际航班逾重行李费率和计算方法请问询各航空公司（比如春秋、联合航空,西部、祥鹏、天津等、属于差异化服务，民航总局标准他们不会严格执行）"
6、猫狗等宠物的托运 1.跟您乘坐的航空公司咨询，您乘坐的航班是否有有氧舱 2.须出具动物检验检疫证明。（县级以上卫生部门提供） 3.跟您乘坐的航空公司提前申请小动物运输. 建议办理货运，如需要托运，符合承运要求的经承运人同意后可办理托运手续。具体以航空公司公布为准。 4.如果旅客人在现场问询宠物托运如何办理，建议旅客直接与现场航司联系（一般在超规行李办理，具体要以现场办理为准。）,"你在托运行李中超过客票所规定的免费行李额，须交纳逾重行李费，国内航班逾重行李费率以每公斤按经济舱全票价的1.5%计算，国际航班逾重行李费率和计算方法请问询各航空公司（比如春秋、联合航空,西部、祥鹏、天津等、属于差异化服务，民航总局标准他们不会严格执行）",7、爬行类、鸟类宠物的托运 向县级以上卫生检疫部门提前1天申请，如审批通过才可以托运，并向航空公司申请有氧舱，具体以航空公司为准。 注：建议旅客咨询各航空公司，以航空公司公布的标准为准
国际中转中转国际柜台：B1层国内中转国际柜台开放时间：11:30-13:30B1层国际中转国内柜台开放时间：19:30-21:30只针对东方航空公司的航班，其余时间及航空公司，需要办理业务的旅客前往F3层出发大厅办理值机）国际通航航班（东航、祥鹏国际转国内通程）旅客单班超过5人次后，由航司通报海关按照航班到港时间临时开放国际航班经停昆明落地国内机场或是国内机场经停昆明转国际航班，要不要下机，从哪里出关具体以航空公司为准，看航空公司跟机场是否有协议。,无行李国内中转旅客（含无行李及已办理行李直挂目的地手续的旅客）：旅客在无行李托运的情况下，在昆明机场中转，航班计划起飞前24小时至航班计划起飞前2小时之外，通过手机值机成功，产生了二维码，到机场无行李中转柜台扫描二维码自助验讫截止时间也是航班计划起飞45分钟前，上下班时间跟无行李中转柜台一致，柜台工作人员下班，自助也不可以使用。因为安保人员下班，内部去登机口的通道将无法使用。(春秋航班、九元航空除外),无纸化自助中转流程（春秋、九元除外）：1、前中心区中转区（15号到达口旁）、后中心区中转区（28、46号到达口旁）、国内远机位到达口中转区（西指廊根部）；2、旅客到达中转区自行办理手机值机，将电子登机牌二维码对准航信通进行扫描，生成带有“中转专用章”的电子登机牌，通过护卫查验后，直接到达出发大厅登机。；3、自助中转也是在飞机离站前45分钟截止办理，中转大厅开放的情况下，才能够使用。护卫下班时间为：22:00
随身携带有限定条件但可以作为行李托运的物品：旅客乘坐国际、地区航班时，液态物品应当盛放在单体容器容积不超过100ml的容器内随身携带，与此同时盛放液态物品的容器应置与最大容积不超过1L、可重新封口的透明塑料袋中，每名旅客每次仅允许携带一个透明塑料袋，超出部分应作为行李托运；旅客乘坐国内航班时，液态物品禁止随身携带（航空旅行途中自用化妆品、牙膏及剃须膏除外）。航空旅行途中自用的化妆品必须同时满足三个条件（每种限带一件、盛放在单体荣器不超过100ml的容器内、接受开瓶检查）方可携带，牙膏及剃须膏每种限带一件且不得超过100g（ml）。旅客在同一机场控制区内有国际、地区航班转乘国内航班时，其随身携带入境的免税液态物品必须同时满足三个条件（出示购物凭证、置于已封口且完好无损的透明塑料袋中、经安全检查确认）方可随身携带，如果在转乘国内航班过程中离开机场控制区则必须将随身携带入境的免税液态物品作为行李托运；婴儿航空旅行途中必需的液态乳制品、糖尿病或者其他疾病患者航空旅行途中必需的液态药品，经安全检查确认后方可随身携带；（糖尿病患者携带胰岛素，飞行途中使用的一只，自行保管（如备用量，办理托运）旅客在机场控制区、航空器内购买或者取得的液态物品在离开机场控制区之前可以随身携带。水银温度计：不能随身携带，只能办理托运必须装在密封金属盒内，每人限带1只。,遗失在出港航班上：向目的地机场或航空公司咨询,"昆明机场失物招领须知 1、认领要求 为了防止他人冒领遗失物品。失主需配合工作人员详细描述失物的特征和遗失地点。 2、认领方式 遗失物品的旅客本人领取的，失物招领中心工作人员在向认领本人交还遗失物品时，应该对认领人的有效身份证明（如身份证、驾驶证、护照、军官证、士兵证等）并留存复印件作为备案凭据。 认领人委托第三方代为领取遗失物品的，代领人应向遗失物品招领处工作人员提供遗失物品的失主本人的委托书原件或传真件、失主本人的身份证、护照等有效证件（或复印件）以及代领人的身份证、护照等有效证件原件并留下复印件作为认领依据。同时，代领人应提供遗失物品失主本人电话，工作人员通过录音电话与遗失物品领取人的姓名、遗失物品的名称、数量、特征、颜色、遗失日期、遗失地点等相关信息。工作人员确认完毕后，代领人在《遗失物品登记表》签字后，领取遗失物品。 东航失物招领处：遗失在东航柜台或是东航飞机上的联系东航失物招领。 电话：0871-63405153（09:30--11:00,13:00--16:30）安检失物招领处：遗失在安检24小时以内，拨打087167092538，如超过24小时拨打0871-67093655/67098068 旅客过安检时，东西被安检暂时保管回来取的时候是在F3层行李寄存处旁边，有个安检与门摆东西的地方，咨询电话：0871-67092538（06:00-22:00）"
1. 航空公司的VIP及购买头等舱机票的旅客 - 咨询航空公司,"购买国际机票,婴儿购票信息是和成人一样的,所以如果婴儿没有姓名是不能购买机票的。","根据有关部门的规定,中国公民进入上述国家,必须持有确定日期和订妥座位的机票,短期签证不能购买单程客票,所以您购票之前务必向相关国家的大使馆咨询相关规定。"
（二）未成年人乘机的有效证件（除上述证件以外）1、十六周岁以下的中国大陆居民的有效乘机身份证件：婴儿2周岁以内用出生医学证明原件、户口簿原件、护照原件。儿童2周岁以上12周岁以下用户口簿原件、二代身份证原件、护照原件。乘机当天超过16周岁：身份证原件备注：订票用的证件跟乘机用的证件必须一致,（一）有效证件：1、中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证、香港、澳门地区的港澳居民来往内地通行证、台湾地区居民的台湾居民来往大陆通行证； 港澳台居民可以使用港澳台居民居住证，外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证；民航局规定的其他有效乘机身份证件。,指定安检通道：国内安检通道西01（头等舱）东02（头等舱）、15、16、17（普通旅客）。B1层百事特B区值机柜台安检通道及公务机候机楼C区值机柜台、安检通道。
柜台值机:1、昆明机场出港的国内航班在航班起飞前5小时开始办理，航班起飞前45分钟停止办理（建议旅客提前2-3小时到机场办理）。自助值机在飞机离站前45分钟截止。2、国内航班登机口在飞机计划起飞前15分钟关闭。东航、上航、联航，登机口在航班计划起飞前15-20分钟关闭，具体以现场为准。3、国际航班具体您跟航空公司咨询，因为每个航空公司规定是不一样的。4、昆明机场出港的国内航班必须要出示有效证件的原件才能过安检。复印件不能够作为乘机凭证。,乘坐南方航空班机的旅客除传统人工值机、自助值机外，可以使用南航官方渠道进行手机值机，在机场安检通道出示二维码，打印热敏纸登机凭证，持登机凭证登机，如登机凭证遗失，请及时到安检通道、导乘台、应急问询台、2号、34号、52号登机口补打凭证。,候机及登机：根据登机牌上的登机口到相应的候机区休息，通常情况下，登机口将在航班起飞前15-20分钟分钟截止办理。 请留意广播提示和航班信息登机时需要出示登机牌。
2、国内旅客如果需要使用港澳通行证，或者台胞证乘坐国内航班，告知旅客带上身份证，因为目前新的规定刚刚出台，各地机场就证件问题还在进行研究，可能暂时无法使用港澳通行证，或者台胞证，如旅客无法提供身份证，可提供公安办证处的电话以供旅客咨询是否可以办理临时登机证乘机。,特殊情况：电子临时乘机证明仅限持二代居民身份证购买的国内航班旅客申请办理，若无法申请或遇其他问题，在通过窗口办理纸质的乘机证明（需要收费）,指定航空公司办理值机：祥鹏：C09      其他航空：D19、E09、  川航：C20；东方航空：H09（VIP）F09、G09
8、如何办理电子临时乘机证明：步骤一、旅客通过现场扫描二维码或搜索微信小程序“乘机证明”两种线上渠道申请，办理旅客根据提示，输入个人身份信息并进行面相采集，通过系统比对后生成电子临时乘机证明二维码。步骤二、旅客持电子临时乘机证明二维码前往指定安检通道，通过安装的扫码设备读取电子临时乘机证明，验证成功后，即可办理值机手续。步骤三、旅客持有电子临时乘机证明二维码前往指定安检通道，通过安装的扫码设备读取电子临时乘机证明二维码，验证成功后，即可办理安检手续。,特殊情况：电子临时乘机证明仅限持二代居民身份证购买的国内航班旅客申请办理，若无法申请或遇其他问题，在通过窗口办理纸质的乘机证明（需要收费）,4、部队人员用身份证购票，身份证丢失怎么办理临时登记证：需要到所在部队保卫科政治部开具介绍信，证明户口被注销，证明上写明（姓名，身份证号码，并盖有公章）必须要出示原件，才能办理临时登记证。
（一）有效证件：1、中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证、香港、澳门地区的港澳居民来往内地通行证、台湾地区居民的台湾居民来往大陆通行证； 港澳台居民可以使用港澳台居民居住证，外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证；民航局规定的其他有效乘机身份证件。,（二）未成年人乘机的有效证件（除上述证件以外）1、十六周岁以下的中国大陆居民的有效乘机身份证件：婴儿2周岁以内用出生医学证明原件、户口簿原件、护照原件。儿童2周岁以上12周岁以下用户口簿原件、二代身份证原件、护照原件。乘机当天超过16周岁：身份证原件备注：订票用的证件跟乘机用的证件必须一致,6、临时乘机身份证明自助终端（操作流程）第一步：点击办理；第二步：填写本人身份证号码；第三步：人脸识别、活体检测比对核验；第四步：录入本人联系电话和办证理由。第五步：打印临时身份证明；第六步：取出临时身份证明。第七步：到2号、3号窗口交费盖章后。临时身份证明方可有效
2、国内旅客如果需要使用港澳通行证，或者台胞证乘坐国内航班，告知旅客带上身份证，因为目前新的规定刚刚出台，各地机场就证件问题还在进行研究，可能暂时无法使用港澳通行证，或者台胞证，如旅客无法提供身份证，可提供公安办证处的电话以供旅客咨询是否可以办理临时登机证乘机。,7、港澳台及外籍旅客如护照丢失要乘坐飞机不能在办证处办理证件：港澳台旅客证件丢失，可以到昆明市出入境管理局办理一次性的证件用于乘机。外籍旅客护照丢失，必须补办护照以后才可以乘机。,（一）有效证件：1、中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证、香港、澳门地区的港澳居民来往内地通行证、台湾地区居民的台湾居民来往大陆通行证； 港澳台居民可以使用港澳台居民居住证，外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证；民航局规定的其他有效乘机身份证件。
7、港澳台及外籍旅客如护照丢失要乘坐飞机不能在办证处办理证件：港澳台旅客证件丢失，可以到昆明市出入境管理局办理一次性的证件用于乘机。外籍旅客护照丢失，必须补办护照以后才可以乘机。,（二）未成年人乘机的有效证件（除上述证件以外）1、十六周岁以下的中国大陆居民的有效乘机身份证件：婴儿2周岁以内用出生医学证明原件、户口簿原件、护照原件。儿童2周岁以上12周岁以下用户口簿原件、二代身份证原件、护照原件。乘机当天超过16周岁：身份证原件备注：订票用的证件跟乘机用的证件必须一致,6、临时乘机身份证明自助终端（操作流程）第一步：点击办理；第二步：填写本人身份证号码；第三步：人脸识别、活体检测比对核验；第四步：录入本人联系电话和办证理由。第五步：打印临时身份证明；第六步：取出临时身份证明。第七步：到2号、3号窗口交费盖章后。临时身份证明方可有效
（一）有效证件：1、中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证、香港、澳门地区的港澳居民来往内地通行证、台湾地区居民的台湾居民来往大陆通行证； 港澳台居民可以使用港澳台居民居住证，外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证；民航局规定的其他有效乘机身份证件。,（二）未成年人乘机的有效证件（除上述证件以外）1、十六周岁以下的中国大陆居民的有效乘机身份证件：婴儿2周岁以内用出生医学证明原件、户口簿原件、护照原件。儿童2周岁以上12周岁以下用户口簿原件、二代身份证原件、护照原件。乘机当天超过16周岁：身份证原件备注：订票用的证件跟乘机用的证件必须一致,7、港澳台及外籍旅客如护照丢失要乘坐飞机不能在办证处办理证件：港澳台旅客证件丢失，可以到昆明市出入境管理局办理一次性的证件用于乘机。外籍旅客护照丢失，必须补办护照以后才可以乘机。
指定安检通道：国内安检通道西01（头等舱）东02（头等舱）、15、16、17（普通旅客）。B1层百事特B区值机柜台安检通道及公务机候机楼C区值机柜台、安检通道。,④　安检待检区设立了安检问讯台，上班时间是04：30-22：30,⑤　安检回流通道（在西02）具体以现场为准。
（一）有效证件：1、中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证、香港、澳门地区的港澳居民来往内地通行证、台湾地区居民的台湾居民来往大陆通行证； 港澳台居民可以使用港澳台居民居住证，外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证；民航局规定的其他有效乘机身份证件。,（二）未成年人乘机的有效证件（除上述证件以外）1、十六周岁以下的中国大陆居民的有效乘机身份证件：婴儿2周岁以内用出生医学证明原件、户口簿原件、护照原件。儿童2周岁以上12周岁以下用户口簿原件、二代身份证原件、护照原件。乘机当天超过16周岁：身份证原件备注：订票用的证件跟乘机用的证件必须一致,7、港澳台及外籍旅客如护照丢失要乘坐飞机不能在办证处办理证件：港澳台旅客证件丢失，可以到昆明市出入境管理局办理一次性的证件用于乘机。外籍旅客护照丢失，必须补办护照以后才可以乘机。
（一）有效证件：1、中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证、香港、澳门地区的港澳居民来往内地通行证、台湾地区居民的台湾居民来往大陆通行证； 港澳台居民可以使用港澳台居民居住证，外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证；民航局规定的其他有效乘机身份证件。,7、港澳台及外籍旅客如护照丢失要乘坐飞机不能在办证处办理证件：港澳台旅客证件丢失，可以到昆明市出入境管理局办理一次性的证件用于乘机。外籍旅客护照丢失，必须补办护照以后才可以乘机。,6、临时乘机身份证明自助终端（操作流程）第一步：点击办理；第二步：填写本人身份证号码；第三步：人脸识别、活体检测比对核验；第四步：录入本人联系电话和办证理由。第五步：打印临时身份证明；第六步：取出临时身份证明。第七步：到2号、3号窗口交费盖章后。临时身份证明方可有效
2、国内旅客如果需要使用港澳通行证，或者台胞证乘坐国内航班，告知旅客带上身份证，因为目前新的规定刚刚出台，各地机场就证件问题还在进行研究，可能暂时无法使用港澳通行证，或者台胞证，如旅客无法提供身份证，可提供公安办证处的电话以供旅客咨询是否可以办理临时登机证乘机。,（一）有效证件：1、中国大陆地区居民的居民身份证、临时居民身份证、护照、军官证、文职干部证、义务兵证、士官证、文职人员证、职工证、武警警官证、武警士兵证、海员证、香港、澳门地区的港澳居民来往内地通行证、台湾地区居民的台湾居民来往大陆通行证； 港澳台居民可以使用港澳台居民居住证，外籍旅客的护照、外交部签发的驻华外交人员证、外国人永久居留证；民航局规定的其他有效乘机身份证件。,（二）未成年人乘机的有效证件（除上述证件以外）1、十六周岁以下的中国大陆居民的有效乘机身份证件：婴儿2周岁以内用出生医学证明原件、户口簿原件、护照原件。儿童2周岁以上12周岁以下用户口簿原件、二代身份证原件、护照原件。乘机当天超过16周岁：身份证原件备注：订票用的证件跟乘机用的证件必须一致
国内自助值机区域。应急柜台：距离航班计划起飞时间1小时至航班计划起飞前45分钟之外的旅客可在应急柜台办理值机或补托运行李。D01-D07 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D08-D09 柜台，调整为爱心/应急柜台。为老人、小孩、着急旅客及因设备原因无法完成网络或自助值机的旅客办理乘机手续；D10 柜台，调整为应急柜台，负责处理晚到旅客并执行应急柜台的相应工作职责；D11-D19 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D20 柜台，调整为值班主任/后补柜台。执行值机主任柜台的相应工作职责；E01-E03 柜台，柜台资源不变。保留为 VIP 及两舱旅客柜台；E04-E08 柜台，调整为团队补托运行李柜台。为完成网上值机或完成自助值机的团队旅客进行行李补托运手续。其中，E04-E05 柜台将根据春秋航空航班时刻进行调整，做为春秋航空值机手续办理柜台；E09 柜台，调整为大巴专用柜台。负责为大巴旅客办理值机手续；E10 柜台，柜台资源不变。仍做为特殊旅客及军人依法优先办理柜台。旅客无法完成自助值机，指引旅客至旅客D08-D10 柜台进行处理。,特殊情况处置（安检）。当旅客手机没电或手机故障等无法提供电子登机牌，安检指引旅客到人工值机柜台或自助值机设备上补打纸质登机牌，后续按常规“有纸”登机流程乘机； 1． 由于离港网络中断造成的系统大面积故障，安检可扫描应急二维码打印热敏纸登机凭条，后续按常规“有纸”登机流程乘机； 2． 由于设备故障，导致航信通设备无法识别电子登机牌二维码，安检指引旅客到人工值机柜台或自助值机设备上补打纸质登机牌，后续按常规“有纸”登机流程乘机； 3．  旅客因故离开控制区，无需在安检处进行电子验讫章注销，再次通过安检时，按上述“无纸化”安检流程过检，加注的安检电子验讫章须注明旅客过检次数。,昆明机场国内航班自助托运行李（只限于东航航班）。 东航自助托运行礼柜台在G区G-s1和G-S2柜台，首先要先在自助值机上换好登机牌，然后拿证件和登机牌去自助终端前电子扫描，然后将行礼箱子放在传送带上，再点击自助终端触摸屏开始扫描，只能自助托运东航上航国内行礼，必须是准标的行礼箱，尺寸40*60*100内，重量20公斤内，不能托运背后，软包，手提包等不规格的行礼包，现在机场目前只有两台自助托运终端温馨提示：一次只能交运一件行李易碎物品请到人工柜台办理。
国内自助值机区域。应急柜台：距离航班计划起飞时间1小时至航班计划起飞前45分钟之外的旅客可在应急柜台办理值机或补托运行李。D01-D07 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D08-D09 柜台，调整为爱心/应急柜台。为老人、小孩、着急旅客及因设备原因无法完成网络或自助值机的旅客办理乘机手续；D10 柜台，调整为应急柜台，负责处理晚到旅客并执行应急柜台的相应工作职责；D11-D19 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D20 柜台，调整为值班主任/后补柜台。执行值机主任柜台的相应工作职责；E01-E03 柜台，柜台资源不变。保留为 VIP 及两舱旅客柜台；E04-E08 柜台，调整为团队补托运行李柜台。为完成网上值机或完成自助值机的团队旅客进行行李补托运手续。其中，E04-E05 柜台将根据春秋航空航班时刻进行调整，做为春秋航空值机手续办理柜台；E09 柜台，调整为大巴专用柜台。负责为大巴旅客办理值机手续；E10 柜台，柜台资源不变。仍做为特殊旅客及军人依法优先办理柜台。旅客无法完成自助值机，指引旅客至旅客D08-D10 柜台进行处理。,特殊情况处置（安检）。当旅客手机没电或手机故障等无法提供电子登机牌，安检指引旅客到人工值机柜台或自助值机设备上补打纸质登机牌，后续按常规“有纸”登机流程乘机； 1． 由于离港网络中断造成的系统大面积故障，安检可扫描应急二维码打印热敏纸登机凭条，后续按常规“有纸”登机流程乘机； 2． 由于设备故障，导致航信通设备无法识别电子登机牌二维码，安检指引旅客到人工值机柜台或自助值机设备上补打纸质登机牌，后续按常规“有纸”登机流程乘机； 3．  旅客因故离开控制区，无需在安检处进行电子验讫章注销，再次通过安检时，按上述“无纸化”安检流程过检，加注的安检电子验讫章须注明旅客过检次数。,昆明机场国内航班自助托运行李（只限于东航航班）。 东航自助托运行礼柜台在G区G-s1和G-S2柜台，首先要先在自助值机上换好登机牌，然后拿证件和登机牌去自助终端前电子扫描，然后将行礼箱子放在传送带上，再点击自助终端触摸屏开始扫描，只能自助托运东航上航国内行礼，必须是准标的行礼箱，尺寸40*60*100内，重量20公斤内，不能托运背后，软包，手提包等不规格的行礼包，现在机场目前只有两台自助托运终端温馨提示：一次只能交运一件行李易碎物品请到人工柜台办理。
2、自助值机柜台只能刷二代身份证办理登机手续，若用其他有效证件购票，须手动输入相应有效证件的号码。自助值机终端无法办理有绑定婴儿旅客的其他旅客的登机牌。
国内自助值机区域。应急柜台：距离航班计划起飞时间1小时至航班计划起飞前45分钟之外的旅客可在应急柜台办理值机或补托运行李。D01-D07 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D08-D09 柜台，调整为爱心/应急柜台。为老人、小孩、着急旅客及因设备原因无法完成网络或自助值机的旅客办理乘机手续；D10 柜台，调整为应急柜台，负责处理晚到旅客并执行应急柜台的相应工作职责；D11-D19 柜台，调整为补托行李柜台。为完成网上值机或完成自助值机旅客进行行李补托运手续；D20 柜台，调整为值班主任/后补柜台。执行值机主任柜台的相应工作职责；E01-E03 柜台，柜台资源不变。保留为 VIP 及两舱旅客柜台；E04-E08 柜台，调整为团队补托运行李柜台。为完成网上值机或完成自助值机的团队旅客进行行李补托运手续。其中，E04-E05 柜台将根据春秋航空航班时刻进行调整，做为春秋航空值机手续办理柜台；E09 柜台，调整为大巴专用柜台。负责为大巴旅客办理值机手续；E10 柜台，柜台资源不变。仍做为特殊旅客及军人依法优先办理柜台。旅客无法完成自助值机，指引旅客至旅客D08-D10 柜台进行处理。,昆明机场“无纸化”便捷出行服务仅支持昆明始发国内航班无托运行李的普通旅客，有托运行李、携带婴儿、儿童、中转联程、无人陪伴及其他特殊旅客，请提前到昆明机场相应柜台办理纸质登机牌和行李托运手续。,柜台值机:1、昆明机场出港的国内航班在航班起飞前5小时开始办理，航班起飞前45分钟停止办理（建议旅客提前2-3小时到机场办理）。自助值机在飞机离站前45分钟截止。2、国内航班登机口在飞机计划起飞前15分钟关闭。东航、上航、联航，登机口在航班计划起飞前15-20分钟关闭，具体以现场为准。3、国际航班具体您跟航空公司咨询，因为每个航空公司规定是不一样的。4、昆明机场出港的国内航班必须要出示有效证件的原件才能过安检。复印件不能够作为乘机凭证。
